,Date,User,Tweet
3976,2022-12-19 21:41:05+00:00,ITS_AYJOE,"@designedbyamos @eaugorji @chukaobi Why do people keep saying Haaland and Mbappe debate would be like Messi and Ronaldo and making Mbappe the exciting one forgetting the fact that Mbappe bathed himself with Ronaldo's pictures as a kid and mirrored his game after him

Ronaldo was not just a goal scorer..."
3977,2022-12-19 21:41:02+00:00,polarbearsuntan,Ronaldo FC is running out of stats and trophies. They’re calculating xRespect now 💀 https://t.co/oaCey6M5wZ
3978,2022-12-19 21:41:01+00:00,raulmarko,@a_alrukaibii @Prime__Barca No no I'm talking about disrespecting Ronaldo. I have no respect for ppl who support only one player so idgaf about Ronaldo fans
3979,2022-12-19 21:41:00+00:00,codefootballau,Are the Lionel Messi vs Cristiano Ronaldo comparisons over for good? https://t.co/Sn3mzxiju1
3980,2022-12-19 21:40:59+00:00,Tobi_Tkj,"@blxckboyAP @eurofootcom From d look of things, this look is only pride that was broken to pieces, attitude that was flogged out to bits and agenda that was never to happen again Messi. Haba, knowing u won 2018, u shouldn't be this way unless u were fighting for Ronaldo and not yourself.
Destiny arrived!"
3981,2022-12-19 21:40:56+00:00,Mhartlegend,"@Saint_mykel88 @gyaigyimii Even nations like Bangladesh 🇧🇩 , India 🇮🇳 and Vietnam 🇻🇳 are all celebrating Messi and have been rooting for him all this while but Kwame Ato from we don't know where is on Twitter saying Ronaldo is more influential because of more social media followers😅😅
Ayooo yate wai"
3982,2022-12-19 21:40:54+00:00,elniino_GH,"@PSGOgi There are people on IG right now liking the egg pic, we all know who they are 😂,  Ronaldo fans are unbelievable 😂😂"
3983,2022-12-19 21:40:53+00:00,so10kicks,"@ZychaXRMA @michaelttfw Lmao you think Ronaldo has had a better international career? Any player of the tournament awards? Golden boot? Anything? He's had zero influence on any of his finals. 

Stop drinking"
3984,2022-12-19 21:40:53+00:00,AnteFranicevic,"@anamxrkovic This is a logically flawed post. If you think that Cristiano is the best, that automatically means that Messi is not. 
This is something that is not even debatable because Messi’s numbers are well over Ronaldo’s in 9/10 segments.
I dont even understand how this is a debate 🤷🏼‍♂️"
3985,2022-12-19 21:40:51+00:00,ajIgo10,@UTDTrey Don't forget Ronaldo started 2 years before Messi
3986,2022-12-19 21:40:48+00:00,AdesanyaIbukun,@azelandro @abrahamayegba_ @Cristiano Let your goat find job first
3987,2022-12-19 21:40:47+00:00,lfcandrew_ca,Neymar in his prime is currently the third best player at PSG yet i’m suppose to believe he’s closer to Ronaldo than Ronaldo is to messi 🤣
3988,2022-12-19 21:40:47+00:00,EbenJenson,@StokeyyG2 Ronaldo fans liking the egg post now....shameless fanbase😭
3989,2022-12-19 21:40:45+00:00,Kweku_jnr97,"Dear Ronaldo, 
I hope this message reaches you. Whether you congratulate Messi or you don't, he is still the 🐐.
Thank you."
3990,2022-12-19 21:40:39+00:00,8ballFCB,@kshitijshah23 Messi competing with Ronaldo and then Mbappe just shows how insanely good this guy really is
3991,2022-12-19 21:40:38+00:00,MortonManjaa,"@FY___OPO Sure,btw before Messi joined PSG, I think I saw stints of Mbappe playmaking. He wasn't terrible at it like Ronaldo."
3992,2022-12-19 21:40:37+00:00,felix_noonoo,"@KhojoUnreal @RohileoNana @kofighozt Thank you boss.
With all these names he mention, Portugal in their history have won 1 Euros and 1 nations league and it was won by Ronaldo era"
3993,2022-12-19 21:40:35+00:00,azraelTh3Reaper,"@ESPNFC And this one only just got one, and the toxic fanbase be concluding the GOAT debate is over. Of course, it's over, it has always been over. @Cristiano has always taken that title for years now."
3994,2022-12-19 21:40:34+00:00,FinBogasson11,@BreeshRico @UTDTrey Ronaldo fan talking about penalty merchant😭😭😭 https://t.co/FNEZ9GR5cg
3995,2022-12-19 21:40:31+00:00,imperatoryvette,@ArttKarii @ShadowTodd also Ronaldo is a Jordan Peterson fanboy.
3996,2022-12-19 21:40:31+00:00,SAigbokhaode,"But truth be told, banter aside even Ronaldo too deserve a World Cup for what he's done for his Nation and Football as a whole, it's sad it will end like this tho"
3997,2022-12-19 21:40:29+00:00,_cokebode_,"@Dylan32090771 @T760B @talkSPORT And that’s what you feed on , Ronaldo being bothered than actually being happy for your goat lol 😂"
3998,2022-12-19 21:40:28+00:00,jmisntgood,portugal team when ronaldo was off the pitch had 0 chances in the half https://t.co/shNmU4zY49
3999,2022-12-19 21:40:27+00:00,eddyunlimited,"@iDanDizzy Who has Ronaldo influence?
Messi has influence Neymar and Suarez"
4000,2022-12-19 21:40:27+00:00,sams666F6F74,"@Barca19stats To be fair 
Messi said he would quit playing when he stopped enjoying
Football
So yeah there's possibility he can play 
,Maybe even ronaldo can play 
Nothing is decided.
Let's wait for season to end"
4001,2022-12-19 21:40:26+00:00,lingysfishtoast,@Supreme_Garaad @Usman9i Hope whoever said Ronaldo got filled in
4002,2022-12-19 21:40:20+00:00,Giresse999,@Nerdz1997 @Mathewstain1 @SazMCFC @goal @FIFAWorldCup What color is Ronaldo’s World Cup 🤭
4003,2022-12-19 21:40:17+00:00,eng_rabiu_zugu,@goal @ad_v_de They’ll say Ronaldo is targeted by the media 🤭🤭
4004,2022-12-19 21:40:16+00:00,donner19901,"@AdamDickinson01 @prathik_prasad @mutd_chris @Evertxn Ronaldo is 100x clear of Pele, get a grip"
4005,2022-12-19 21:40:14+00:00,M_Jobz,@TheEuropeanLad From Ronaldo to an egg? Who would’ve thought?
4006,2022-12-19 21:40:11+00:00,anadoluagency,"Messi's World Cup victory photo on Instagram sets record for athletes' posts 

Argentine superstar's post gets over 49.8 million likes, beats previous record-holder Cristiano Ronaldo https://t.co/vvLTwOS8ow"
4007,2022-12-19 21:40:09+00:00,EFCxGoat,@UtdMika @MessiBITW @UTDTrey Show us Ronaldo at 23 now
4008,2022-12-19 21:40:09+00:00,BabyWhale___,"These men can recite every stat there is to know about MessI and Ronaldo but when you ask them about their kids, it’s crickets. https://t.co/CMWjvsZvOo"
4009,2022-12-19 21:40:03+00:00,MetroUK,"WWE star Apollo Crews has warned Cristiano Ronaldo against, of all things, taking up wrestling after his World Cup disappointment. https://t.co/TaNaHByknW"
4010,2022-12-19 21:40:01+00:00,6ix9ine_lilbrad,"@marisatomeii ""Ronaldo is the Goat"""
4011,2022-12-19 21:40:00+00:00,rayanV1_,ronaldo has no knockout goals what did it remind you of? https://t.co/PNmSKF2wII
4012,2022-12-19 21:39:53+00:00,COYSJordan94,This is so embarrassing honestly. Who the fuck cares if Ronaldo remains silent on social media? https://t.co/p4YBHuZ5bq
4013,2022-12-19 21:39:52+00:00,8ward_newgate,@1xBet_Eng Yes it is. Messi the greatest player of all time. Ronaldo the greatest Instagram user of all time. He will score (make videos) 100 and 100 of them and that is total football😂 for him. Pathetic.
4014,2022-12-19 21:39:51+00:00,levans7y7,"This Ronaldo hate is getting way too much, the fact that you’re all believing the media as well shows how brainwashed people can be. Put some respect on his name 👑"
4015,2022-12-19 21:39:50+00:00,amzer29,"@harv4pf Misunderstood your game, you’ll say ronaldo is better soon"
4016,2022-12-19 21:39:49+00:00,rodders05,The Messi/Ronaldo debate might be now in the favour of Messi but Messi is not the 🐐 Maradona still is &amp; always will be!
4017,2022-12-19 21:39:48+00:00,LuqyGotGot,ronaldo is so out of place https://t.co/19EIvEc3LV
4018,2022-12-19 21:39:46+00:00,AsareMoula,"@LifeLbd @Cristiano Yoo mate Joe Laka ,,,,, Multiple award winning Sports journalists ✌🤣🤣🤣😆"
4019,2022-12-19 21:39:33+00:00,bernardoyup,"@djdujohn @cp060810 @FCB_Lad_ Messi is the best, Ronaldo is my favorite, the most iconic IMO"
4020,2022-12-19 21:39:32+00:00,Judebzee2,"Dear christiano Ronaldo, 
       With love
      Yours sincerely
 💕💕💕💕💕💕❤️❤️💕💕💕💕💕"
4021,2022-12-19 21:39:32+00:00,panrellex,@goal @FIFAWorldCup Ronaldo??? Changed the game twice and was influential off the bench
4022,2022-12-19 21:39:29+00:00,West11Rhys,@TheVokality2 Muted Messi/Ronaldo/Argentina/Portugal/DiMaria/Aguero etc. I muted it all. Normally i can hack it but it actually became too much I genuinely physically cringed so many times the past 24 hours I couldn’t do it anymore
4023,2022-12-19 21:39:23+00:00,Kagarise18,"I say we let Messi and Ronaldo settle the debate in a 1v1, both scoring on mini goals, first to score 7 wins the game, and do a seven game series"
4024,2022-12-19 21:39:22+00:00,felix_noonoo,"@prove_yng @kofighozt Know deir you know 

What did they do with the national team? That's what makes them a football nation. Portugal in their history can brag of 1 Euros and 1 nations league won by Ronaldo era lol"
4025,2022-12-19 21:39:22+00:00,EmmyRichie_,"Messi has now reached 400M followers on instagram… 

His world cup instagram post reaches 50M likes in 24 hours… 

Greatness !!!!!     Messi, please leave instagram followers for ronaldo, don’t thr3aten his only record 🤣🤣🤣"
4026,2022-12-19 21:39:18+00:00,raytube_ray,"@StokeyyG2 We are getting and Instagram d'or over ronaldo.
Tears in my eyes😭😭😭😭"
4027,2022-12-19 21:39:11+00:00,surecr7,"Finally someone sees what I am seeing 

I said this ,if not for messi is too good 

Ronaldo will over shadow him in this our generation https://t.co/lBlZUGpCEn"
4028,2022-12-19 21:39:05+00:00,tosin_olaluwoye,@MessiMX30iiii Please don’t drag Instagram with Ronaldo. He is the king of Instagram while Messi is the king of football 😂😂
4029,2022-12-19 21:39:05+00:00,StanleyMwani,"📊 Messi &amp; Ronaldo have now racked up exactly the same number of goal contributions for their countries!

🇦🇷 Messi
---------------
👕 172 Caps
⚽️ 98 Goals
🅰️ 53 Assists
✨ 151 G+A

🇵🇹 Ronaldo
---------------
👕 196 Caps
⚽️ 118 Goals
🅰️ 33 Assists
✨ 151 G+A https://t.co/PNesuDFgl9"
4030,2022-12-19 21:39:01+00:00,justBohlale,"My GOAT won the UCL vs Ronaldo.
My GOAT won Copa America vs  Neymar.
My GOAT won a World Cup vs Mbappe."
4031,2022-12-19 21:38:58+00:00,RichardTsadia,Cristiano Ronaldo the Goat
4032,2022-12-19 21:38:58+00:00,francisco120282,Messi overtakes Ronaldo with most liked Instagram post by sportsperson https://t.co/Jzqz79tC7Q via @MailSport
4033,2022-12-19 21:38:57+00:00,Ws15Alex,@botafogo_NSC @p5droxd @juanwhalamadri7 I'm talking for the country and it's true that Ronaldo scores a lot of penaltys but almost every goal from Messi were from penalty
4034,2022-12-19 21:38:56+00:00,UTDHaychh,@Goat7ii I’ll be real. Both Messi and ronaldo fans ruined watching Ronaldo and Messi for me. Too much pressure if something  goes wrong
4035,2022-12-19 21:38:54+00:00,CFCista,@LetsTalk_FPL You are a Ronaldo fan boy. Just let it go brev.
4036,2022-12-19 21:38:48+00:00,Rohanseernam,"@ManUtdMEN Ronaldo is Portugal.
Flop? Then what's lukaku
What's Nunez
Enough of this disrespect
They rob him of clear goal https://t.co/ho1oIJSbJ7"
4037,2022-12-19 21:38:48+00:00,Drey_Santi,Truth is during the peak years of Cristiano Ronaldo he thrived through Media and now the same Media is out to destroy him.
4038,2022-12-19 21:38:48+00:00,MESSIAH_E007,"@Naija_PR Right now the premium tears of some Ronaldo fans....I'm thirsty asf 

They should start donating into that one with Kanayo O. Kanayo's favourite color https://t.co/mNktYzG8kJ"
4039,2022-12-19 21:38:43+00:00,capobianconero,@Vettel_AMR Even a lot of Ronaldo fans finally accepting the reality.
4040,2022-12-19 21:38:41+00:00,Bryanomix,"@Jerry10674650 Messi won every possible trophy (which might make him the undisputed goat for now), but I'll always prefer Ronaldo. That being said, if CR7 won the WC, we would've said the debate is over too."
4041,2022-12-19 21:38:41+00:00,fineboyrealtor0,@jfayandeji @lollypopjam @the_Lawrenz Major disrespect zidane was on the level of the Ronaldo’s and Ronaldiho
4042,2022-12-19 21:38:37+00:00,Diego16zz,@Memetrolly @goal And Ronaldo???? 🤣🤣🤣🤣🤣 Cry more 😭😭😭🤡🤡🤡
4043,2022-12-19 21:38:34+00:00,Jimi1ngram4,"@os9_osomahh @brfootball POV: You don’t know how English works.. Your original tweet states “in the final”, that’s you referring to one.. And Mbappe also has more WC goals than Ronaldo, does that make him a better player?? Whatever answer you give to this question would satisfy me"
4044,2022-12-19 21:38:31+00:00,FrwrdThnkr2022,"@7soann @TrollFootball It’s fútbol, and only Pelé should be in the conversation with Messi. Ronaldo is not welcome."
4045,2022-12-19 21:38:27+00:00,darshaneka17,"no way mbappe gonna do what ronaldo and messi done in their career , pipe down prats ."
4046,2022-12-19 21:38:23+00:00,OladimejiEgbey1,"@JosMiguelCarv11 @UgwunnaEjikem Ronaldo done his best in that Portugal team noone can argue about that, he's old now let him rest"
4047,2022-12-19 21:38:21+00:00,Dominic06555916,"@Cobham_Kemba @LxWrites1 Not the same level but you didn't see prime Messi, Ronaldo, and Karim Benzema last UCL knockout rounds. Every shot at goal was going in."
4048,2022-12-19 21:38:20+00:00,Kiing_TChalla,@CrewsMat10 Ronaldo fans desperately trying to run up his chess post. So Toxic https://t.co/n38PB6Gwl9
4049,2022-12-19 21:38:17+00:00,AsareMoula,"@OffeiEric12 @Cristiano Cos I chose not to,  he was a National asset"
4050,2022-12-19 21:38:17+00:00,NayeemODR,@StokeyyG2 Is this seriously who u call ur goat🤣. Ronaldo never begs for likes
4051,2022-12-19 21:38:10+00:00,WeaselWallSt,"World Cup's most BIZARRE moments: Ronaldo's secret snack stash, etc.
 https://t.co/HIwnFCbZSm"
4052,2022-12-19 21:38:10+00:00,Ali_mehmat1,"@TeamCRonaldo Hope Ronaldo will play 2026 World cup cz he is still 38 .
Even Former Pakistani  captain &amp; Prime Minister won the cricket world cup at the age of almost 40 year  why not Ronaldo can do it.
Come on Ronaldo don't stop we want you to lift a trophy .
#Ronaldo𓃵 https://t.co/EZJkQm72U5"
4053,2022-12-19 21:38:03+00:00,HM_Dominic,"Yes, Ronaldo is your Goat and that’s okay. Respect to your decision. 🫡 

However, Messi is The Goat. 
The Messi shrine in Munich confirms it. 
His 91 goals in a calendaryear confirms it.
His Ballon D’Or numbers confirm it.
His World Cup Cements it.

His Futbol legacy runs deep! https://t.co/t2KtZTghez"
4054,2022-12-19 21:38:01+00:00,Ezu_nig,Messi's biggest rivals went from Ronaldo to Mbappe to Egg in about 48 hours.
4055,2022-12-19 21:38:01+00:00,Youhavenoclue2,"@exq7077 @Btecrj @UTDTrey The history of is irrelavant since 2002 theh have qualified for every world cup. Ronaldo played with deco, figo, rui costa, carvalho  pepe, cancelo, fernandes, leao and many more. Arguably better than argentina. You make it sound like he was playing for stoke city"
4056,2022-12-19 21:37:57+00:00,Andy78845192,"@ShutaTommy @Iambbm_ @piersmorgan @Cristiano Only 26 goals behind now (in 142 less games). Over 2 years younger. Messi could well be ahead outright by the end of the season. Miles ahead already in minutes per goal and minutes per goal contribution. Of course Ronaldo is affected, being ahead in total goals is all he has! https://t.co/1mcAzSZdM0"
4057,2022-12-19 21:37:56+00:00,Nomad_1x,Out of the top 20 most liked Instagram posts Messi has 8 of them and Ronaldo has 3… can’t even beat Messi on Instagram 😭
4058,2022-12-19 21:37:56+00:00,Dannywizzow,"@alexwizy1 @iDanDizzy infusing such a political dirty figure to a Sportsman full of lovely history.Fifa did under17 world cup for Messi,under20 Gold medal,Copa America,finalisma and now world cup, Ronaldo's euro2016 was not fifa but messi's own are.Fifa also staged the penalties mbappe took.SMH"
4059,2022-12-19 21:37:55+00:00,IIlIIIIIllIlIlI,@SadioIogist @SeanDOlfc When La Liga was the best league in the world too while competing with Real Madrid who had an insane team with Ronaldo and prime Mourinho managing them. Mbappé can’t even do that in the French league which is 4/5th best league in Europe playing with Messi and Neymar.
4060,2022-12-19 21:37:54+00:00,AdekunleFoloru5,"@Fuhrergeorge2 @UKTrollFootball But he had a better team this time, Mr analyst.. Ronaldo fans and if-statements ehn."
4061,2022-12-19 21:37:52+00:00,Mmilioma_Jnr,@itvfootball What in God’s name is Cristiano Ronaldo doing there?
4062,2022-12-19 21:37:49+00:00,ola_ahmedx,"Argentina wins, #Ronaldo tops the trend 😉"
4063,2022-12-19 21:37:48+00:00,AsareMoula,@NanaAdusePoku14 @Cristiano E shock you 🤪🤪🤪🤪🤣
4064,2022-12-19 21:37:47+00:00,smif_shoes,@piersmorgan @Cristiano You are just ashamed to accept the truth. You will continue to feel the pain of Messi greatness
4065,2022-12-19 21:37:46+00:00,krapbomb,"nothing changed, ronaldo is still a rapist https://t.co/Ewn40W56Tk"
4066,2022-12-19 21:37:46+00:00,Ebubechi_45,"@Joshua_Ubeku Wetin dey vex me now be say, some of them still dey tell me say Ronaldo pass Messi, azinn are you kidding me"
